Species	Status	min_age	max_age
Ptychoramphus_aleuticus	extant	0.0117	2.588
Fratercula_dowi	extinct	0.0117	2.588
Gavia_immer	extant	0.0117	2.588
Aechmophorus	extinct	0.0117	2.588
Colymbus_nigricollis	extant	0.0117	2.588
Fulmarus_glacialis	extant	0.0117	2.588
Puffinus_griseus	extinct	0.0117	2.588
Puffinus_opisthomelas	extinct	0.0117	2.588
Puffinus_tenuirostris	extinct	0.0117	2.588
Morus	extinct	0.0117	2.588
Phalacrocorax	extinct	0.0117	2.588
Phalacrocorax_pelagicus	extant	0.0117	2.588
Chen_caerulescens	extinct	0.0117	2.588
Branta_canadensis	extant	0.0117	2.588
Anser_albifrons	extant	0.0117	2.588
Melanitta_fusca	extant	0.0117	2.588
Melanitta_perspicillata	extinct	0.0117	2.588
Chendytes_lawi	extinct	0.0117	2.588
Haliaeetus_leucocephalus	extant	0.0117	2.588
Buteo_jamaicensis	extant	0.0117	2.588
Caracara_plancus	extant	0.0117	2.588
Falco	extinct	0.0117	2.588
Pluvialis_squatarola	extinct	0.0117	2.588
Charadrius_semipalmatus	extinct	0.0117	2.588
Numenius	extinct	0.0117	2.588
Phalaropus	extinct	0.0117	2.588
Larus_californicus	extinct	0.0117	2.588
Larus_delawarensis	extinct	0.0117	2.588
Larus	extinct	0.0117	2.588
Larus	extinct	0.0117	2.588
Rissa_tridactyla	extant	0.0117	2.588
Uria_aalge	extant	0.0117	2.588
Synthliboramphus_antiquus	extant	0.0117	2.588
Synthliboramphus	extinct	0.0117	2.588
Ptychoramphus_aleuticus	extant	0.0117	2.588
Fratercula_dowi	extinct	0.0117	2.588
Tyto_alba	extant	0.0117	2.588
Athene	extinct	0.0117	2.588
Gymnogyps_californianus	extinct	0.012	0.3
Chendytes_lawi	extinct	0.012	0.3
Haliaeetus_leucocephalus	extant	0.012	0.3
Ptychoramphus_aleuticus	extant	0.012	0.3
Fratercula_dowi	extinct	0.012	0.3
Tyto_alba	extant	0.012	0.3
Aechmophorus	extinct	0.0117	2.588
Fulmarus_glacialis	extant	0.0117	2.588
Puffinus_griseus	extinct	0.0117	2.588
Puffinus_opisthomelas	extinct	0.0117	2.588
Phalacrocorax	extinct	0.0117	2.588
Phalacrocorax_pelagicus	extant	0.0117	2.588
Melanitta_perspicillata	extinct	0.0117	2.588
Chendytes_lawi	extinct	0.0117	2.588
Haliaeetus_leucocephalus	extant	0.0117	2.588
Arenaria	extinct	0.0117	2.588
Synthliboramphus_antiquus	extant	0.0117	2.588
Ptychoramphus_aleuticus	extant	0.0117	2.588
Fratercula_dowi	extinct	0.0117	2.588
Tyto_alba	extant	0.0117	2.588
Gavia_immer	extant	0.0117	2.588
Morus	extinct	0.0117	2.588
Phalacrocorax_pelagicus	extant	0.0117	2.588
Ptychoramphus_aleuticus	extant	0.0117	2.588
Fratercula_dowi	extinct	0.0117	2.588
Puffinus_tenuirostris	extinct	0.0117	2.588
Branta_canadensis	extant	0.0117	2.588
Uria	extinct	0.0117	2.588
Synthliboramphus_antiquus	extant	0.0117	2.588
Ptychoramphus_aleuticus	extant	0.0117	2.588
Fratercula_dowi	extinct	0.0117	2.588
Fulmarus_glacialis	extant	0.0117	2.588
Fulmarus	extinct	0.0117	2.588
Phalacrocorax	extinct	0.0117	2.588
Melanitta_perspicillata	extinct	0.0117	2.588
Chendytes_lawi	extinct	0.0117	2.588
Uria_aalge	extant	0.0117	2.588
Aves	extinct	23.03	28.4
Aves	extinct	23.03	28.4
Hesperornithiformes	extinct	66	70.6
Romainvilliinae	extinct	33.9	38
Cygnopterus	extinct	33.9	38
Aechmophorus_occidentalis	extinct	0.0117	2.588
Colymbus	extinct	0.0117	2.588
Podiceps_auritus	extinct	0.0117	2.588
Colymbus_nigricollis	extant	0.0117	2.588
Podilymbus_podiceps	extant	0.0117	2.588
Larus_argentatus	extinct	0.0117	2.588
Larus_robustus	extinct	0.0117	2.588
Larus_oregonus	extinct	0.0117	2.588
Larus	extinct	0.0117	2.588
Xema	extinct	0.0117	2.588
Sterna	extinct	0.0117	2.588
Sterna	extinct	0.0117	2.588
Hydrochelidon	extinct	0.0117	2.588
Phalacrocorax_macropus	extinct	0.0117	2.588
Pelecanus	extinct	0.0117	2.588
Lophodytes_cucullatus	extinct	0.0117	2.588
Anas	extinct	0.0117	2.588
Anas_americana	extinct	0.0117	2.588
Anas_carolinensis	extinct	0.0117	2.588
Anas_discors	extinct	0.0117	2.588
Anas_cyanoptera	extinct	0.0117	2.588
Anas_clypeata	extinct	0.0117	2.588
Dafila	extinct	0.0117	2.588
Aix_sponsa	extinct	0.0117	2.588
Aythya_marila	extinct	0.0117	2.588
Glaucionetta	extinct	0.0117	2.588
Clangula	extinct	0.0117	2.588
Branta	extinct	0.0117	2.588
Branta_propinqua	extinct	0.0117	2.588
Branta_canadensis	extant	0.0117	2.588
Anser_condoni	extinct	0.0117	2.588
Anser_albifrons	extant	0.0117	2.588
Chen_hyperborea	extinct	0.0117	2.588
Cygnus_(Olor)	extinct	0.0117	2.588
Phoenicopterus_copei	extinct	0.0117	2.588
Ardea_paloccidentalis	extinct	0.0117	2.588
Fulica_americana	extant	0.0117	2.588
Fulica_minor	extinct	0.0117	2.588
Phalaropus	extinct	0.0117	2.588
Tympanuchus_pallidicinctus	extinct	0.0117	2.588
Dendragapus_gillii	extinct	0.0117	2.588
Aquila_pliogryps	extinct	0.0117	2.588
Aquila_sodalis	extinct	0.0117	2.588
Bubo_virginianus	extant	0.0117	2.588
Scolecophagus_affinis	extinct	0.0117	2.588
Corvus_annectens	extinct	0.0117	2.588
Pelecanus_sivalensis	extinct	2.588	3.6
Miophasianus	extinct	15.97	16.9
Aves	extinct	15.97	16.9
Aechmophorus_occidentalis	extinct	0.0117	0.126
Colymbus_nigricollis	extant	0.0117	0.126
Colymbus_parvus	extinct	0.0117	0.126
Podilymbus_podiceps	extant	0.0117	0.126
Phalacrocorax_macropus	extinct	0.0117	0.126
Phalacrocorax_auritus	extinct	0.0117	0.126
Pelecanus_erythrorhynchos	extinct	0.0117	0.126
Ardea_herodias	extant	0.0117	0.126
Botaurus_lentiginosus	extinct	0.0117	0.126
Phoenicopterus_copei	extinct	0.0117	0.126
Olar_buccinator	extinct	0.0117	0.126
Cygnus_paloregonus	extinct	0.0117	0.126
Branta_canadensis	extant	0.0117	0.126
Branta_bernicla	extinct	0.0117	0.126
Branta_propinqua	extinct	0.0117	0.126
Branta_hypsibata	extinct	0.0117	0.126
Anser_albifrons	extant	0.0117	0.126
Chen_hyperborea	extinct	0.0117	0.126
Chen_rossii	extinct	0.0117	0.126
Anabernicula	extinct	0.0117	0.126
Anas_platyrhynchos	extant	0.0117	0.126
Anas_acuta	extant	0.0117	0.126
Anas_carolinensis	extinct	0.0117	0.126
Anas_cyanoptera	extinct	0.0117	0.126
Anas_americana	extinct	0.0117	0.126
Anas_clypeata	extinct	0.0117	0.126
Nyroca	extinct	0.0117	0.126
Nyroca	extinct	0.0117	0.126
Nyroca	extinct	0.0117	0.126
Clangula	extinct	0.0117	0.126
Melanitta_perspicillata	extinct	0.0117	0.126
Mergus_merganser	extant	0.0117	0.126
Mergus_serrator	extant	0.0117	0.126
Spizaetus	extinct	0.0117	0.126
Aquila_chrysaetos	extant	0.0117	0.126
Haliaeetus_leucocephalus	extant	0.0117	0.126
Circus	extinct	0.0117	0.126
Falco_oregonus	extinct	0.0117	0.126
Rallus_limicola	extinct	0.0117	0.126
Fulica_americana	extant	0.0117	0.126
Numenius	extinct	0.0117	0.126
Limnodromus	extinct	0.0117	0.126
Recurvirostra	extinct	0.0117	0.126
Himantopus	extinct	0.0117	0.126
Stercorarius	extinct	0.0117	0.126
Larus_robustus	extinct	0.0117	0.126
Larus_californicus	extinct	0.0117	0.126
Larus_oregonus	extinct	0.0117	0.126
Larus	extinct	0.0117	0.126
Sterna	extinct	0.0117	0.126
Chlidonias	extinct	0.0117	0.126
Bubo_virginianus	extant	0.0117	0.126
Colaptes	extinct	0.0117	0.126
Corvus_corax	extant	0.0117	0.126
Euphagus	extinct	0.0117	0.126
Sturnella	extinct	0.0117	0.126
Agelaius	extinct	0.0117	0.126
Molothrus_ater	extinct	0.0117	0.126
Melanitta	extinct	0.0117	0.126
Erolia	extinct	0.0117	0.126
Aechmophorus_occidentalis	extinct	0.0117	0.126
Podilymbus_podiceps	extant	0.0117	0.126
Podiceps	extinct	0.0117	0.126
Pelecanus	extinct	0.0117	0.126
Anas_clypeata	extinct	0.0117	0.126
Aythya_affinis	extinct	0.0117	0.126
Bucephala_albeola	extinct	0.0117	0.126
Oxyura_jamaicensis	extinct	0.0117	0.126
Anatidae	extinct	0.0117	0.126
Rallus_limicola	extinct	0.0117	0.126
Fulica_americana	extant	0.0117	0.126
Phalaropus	extinct	0.0117	0.126
Aphelocoma	extinct	0.0117	0.126
Toxostoma	extinct	0.0117	0.126
Piranga	extinct	0.0117	0.126
Melospiza_melodia	extant	0.0117	0.126
Emberizidae	extinct	0.0117	0.126
Agelaius	extinct	0.0117	0.126
Puffinus_holeae	extinct	0.0117	0.126
Puffinus_spelaeus	extant	0	2.588
Podilymbus_podiceps	extant	1.8	4.9
Eudocimus	extinct	1.8	4.9
Anas_discors	extinct	1.8	4.9
Anas_crecca	extant	1.8	4.9
Anas_clypeata	extinct	1.8	4.9
Pelagornis_stirtoni	extinct	2.588	3.6
Phalacrocorax_goletensis	extinct	1.8	10.3
Podicipedidae	extinct	2.588	3.6
Phalacrocorax_auritus	extinct	2.588	3.6
Phalacrocorax_macer	extinct	2.588	3.6
Porzana_lacustris	extinct	2.588	3.6
Cygnus_hibbardi	extinct	2.588	3.6
Anas_platyrhynchos	extant	2.588	3.6
Bucephala	extinct	2.588	3.6
Phalacrocorax_carbo	extant	0.0117	0.126
Phalacrocorax_varius	extinct	0.0117	0.126
Corvus_pliocaenus	extinct	0.0117	5.333
Falconidae	extinct	0.0117	5.333
Phalacrocorax_destefanii	extinct	0.0117	5.333
Alcidae	extinct	0.0117	5.333
Colymbus_portisi	extinct	0.0117	5.333
Podiceps_auritus	extinct	0.0117	5.333
Phalacrocorax_mongoliensis	extinct	2.588	5.333
Phalacrocorax_reliquus	extinct	2.588	5.333
Diomedeidae	extinct	2.588	5.333
Pelagodroma	extinct	2.588	5.333
Phalacrocoracidae	extinct	2.588	5.333
Laridae	extinct	2.588	5.333
Procellariidae	extinct	3.6	5.333
Sulidae	extinct	3.6	5.333
Phalacrocoracidae	extinct	3.6	5.333
Diomedea	extinct	3.6	5.333
Oceanites_zaloscarthmus	extinct	3.6	5.333
Pachyptila_salax	extinct	3.6	5.333
Pachyptila	extinct	3.6	5.333
Puffinus	extinct	3.6	5.333
Pelecanoides_cymatotrypetes	extinct	3.6	5.333
Procellariidae	extinct	3.6	5.333
Pelecanus_odessanus	extinct	3.6	5.333
Pelecanus_proavus	extant	0	0.0117
Pelecanus	extinct	0	0.0117
Pelecanus_cadimurka	extant	0	0.0117
Pelecanus	extinct	0	0.0117
Pelecanus	extinct	0	0.0117
Pelecanus	extinct	0	0.0117
Pelecanus	extinct	0	0.0117
Pelecanus_tirarensis	extant	0	0.0117
Pelecanus_tirarensis	extant	0	0.0117
Pelecanus	extinct	0	0.0117
Pelecanus	extinct	0	0.0117
Pelecanus	extinct	0	0.0117
Pelecanus	extinct	0	0.0117
Pelecanus	extinct	0	0.0117
Colymbus	extinct	2.588	3.6
Colymbidae	extinct	2.588	3.6
Pelecanus_halieus	extinct	2.588	3.6
Phalacrocorax_idahensis	extinct	2.588	3.6
Phalacrocorax	extinct	2.588	3.6
Cygnus	extinct	2.588	3.6
Chen_pressa	extinct	2.588	3.6
Querquedula	extinct	2.588	3.6
Anatidae	extinct	2.588	3.6
Gruidae	extinct	2.588	3.6
Gallinula_chloropus	extant	2.588	3.6
Rallidae	extinct	2.588	3.6
Anseriformes	extinct	50.3	55.8
Pelecanus_grandiceps	extinct	0.0117	0.126
Asturaetus_furcillatus	extinct	0.0117	0.126
Baza_gracilis	extinct	0.0117	0.126
Archaeocycnus_lacustris	extinct	0.0117	0.126
Chenopis	extinct	0.0117	0.126
Anas_gracilipes	extinct	0.0117	0.126
Nettapus_eyrensis	extinct	0.0117	0.126
Pelecanus_proavus	extant	0.0117	0.126
Plotus_laticeps	extinct	0.0117	0.126
Andrewsornis	extinct	21	29
Phorusrhacidae	extinct	21	29
Porzana	extinct	0	0.0117
Chelychelynechen_quassus	extant	0	0.0117
Porzana	extinct	0	0.0117
Grallistrix_auceps	extant	0	0.0117
Pterodroma_jugabilis	extinct	0.0117	0.126
Thambetochen_xanion	extinct	0.0117	0.126
Branta_hylobadistes	extant	0.0117	0.126
Porzana_ziegleri	extinct	0.0117	0.126
Porzana_ralphorum	extinct	0.0117	0.126
Grallistrix_orion	extinct	0.0117	0.126
Circus	extinct	0.0117	0.126
Grallistrix_geleches	extinct	0.0117	0.126
Porzana_menehune	extant	0	0.0117
Apteribis	extinct	0	0.0117
Apteribis	extinct	0	0.0117
Apteribis_brevis	extant	0	0.0117
Apteribis	extinct	0	0.0117
Ptaiochen_pau	extant	0	0.0117
Branta_hylobadistes	extant	0	0.0117
Porzana_keplerorum	extant	0	0.0117
Porzana_severnsi	extant	0	0.0117
Apteribis	extinct	0	0.0117
Apteribis	extinct	0	0.0117
Grallistrix_erdmani	extant	0	0.0117
Apteribis	extinct	0	0.0117
Apteribis	extinct	0	0.0117
Porzana	extinct	0	0.0117
Apteribis	extinct	0	0.0117
Porzana	extinct	0	0.0117
Devincenzia_gallinali	extinct	21	29
Meleagris	extinct	0	0.0117
Alca_torda	extant	0	0.0117
Anatidae	extinct	0	0.0117
Pinguinus_impennis	extant	0	0.0117
Anatidae	extinct	0	0.0117
Ardea_herodias	extant	0	0.0117
Meleagris_gallopavo	extant	0	0.0117
Phalacrocorax_longipes	extinct	3.6	5.333
Brontornis_burmeisteri	extinct	16.3	17.5
Eoneornis_australis	extinct	11.608	15.97
Eutelornis_patagonicus	extinct	11.608	15.97
Protibis	extinct	11.608	15.97
Psilopterus_bachmanni	extinct	16.3	17.5
Psilopterus_lemoinei	extinct	16.3	17.5
Psilopterus_lemoinei	extinct	16.3	17.5
Badiostes_patagonicus	extinct	16.3	17.5
Thegornis_debilis	extinct	15.97	23.03
Anisolornis	extinct	11.608	15.97
Liptornis_hesternus	extinct	11.608	15.97
Opisthodactylus_patagonicus	extinct	11.608	15.97
Cariama_santacrucensis	extinct	16.3	17.5
Cariaminae	extinct	16.3	17.5
Psilopterus_bachmanni	extinct	16.3	17.5
Cariaminae	extinct	16.3	17.5
Patagornis_marshi	extinct	16.3	17.5
Uria_affinis	extinct	0.0117	2.588
Phorusrhacidae	extinct	21	29
Brachyramphus_dunkeli	extinct	2.588	3.6
Cerorhinca_reai	extinct	2.588	3.6
Cerorhinca	extinct	2.588	3.6
Synthliboramphus_rineyi	extinct	2.588	3.6
Borvocarbo	extinct	23.03	28.4
Gaviidae	extinct	23.03	28.4
Aves	extinct	47.8	56
Spheniscus_demersus	extant	0	0.0117
Morus	extinct	0	0.0117
Phalacrocorax_carbo	extant	0	0.0117
Phalacrocorax	extinct	0	0.0117
Phalacrocorax	extinct	0	0.0117
Haematopus	extinct	0	0.0117
Larus_dominicanus	extant	0	0.0117
Sterna	extinct	0	0.0117
Sterna	extinct	0	0.0117
Bubo	extinct	0	0.0117
Spheniscus_demersus	extant	0	0.0117
Diomedeidae	extinct	0	0.0117
Morus	extinct	0	0.0117
Phalacrocorax_carbo	extant	0	0.0117
Phalacrocorax	extinct	0	0.0117
Phalacrocorax	extinct	0	0.0117
Phalacrocorax	extinct	0	0.0117
Francolinus	extinct	0	0.0117
Burhinus	extinct	0	0.0117
Larus_dominicanus	extant	0	0.0117
Sterna	extinct	0	0.0117
Spheniscus_demersus	extant	0	0.0117
Morus	extinct	0	0.0117
Phalacrocorax_carbo	extant	0	0.0117
Phalacrocorax	extinct	0	0.0117
Phalacrocorax	extinct	0	0.0117
Larus_dominicanus	extant	0	0.0117
Larus	extinct	0	0.0117
Passeriformes	extinct	0	0.0117
Papasula_abbotti	extant	0	0.0117
Papasula_abbotti	extant	0	0.0117
Stercorarius	extinct	0	0.0117
Alle_alle	extant	0	0.0117
Fratercula_arctica	extant	0	0.0117
Phalacrocorax_carbo	extant	0	0.0117
Cygnus	extinct	0	0.0117
Anser	extinct	0	0.0117
Branta	extinct	0	0.0117
Anas_platyrhynchos	extant	0	0.0117
Anas	extinct	0	0.0117
Somateria_mollissima	extant	0	0.0117
Somateria_mollissima	extant	0	0.0117
Melanitta_nigra	extant	0	0.0117
Melanitta_fusca	extant	0	0.0117
Melanitta	extinct	0	0.0117
Mergus_serrator	extant	0	0.0117
Mergus_merganser	extant	0	0.0117
Mergus	extinct	0	0.0117
Haliaeetus_albicilla	extant	0	0.0117
Haliaeetus_albicilla	extant	0	0.0117
Arenaria	extinct	0	0.0117
Numenius	extinct	0	0.0117
Larus	extinct	0	0.0117
Larus	extinct	0	0.0117
Laridae	extinct	0	0.0117
Cepphus	extinct	0	0.0117
Cepphus	extinct	0	0.0117
Alca_torda	extant	0	0.0117
Corvus	extinct	0	0.0117
Aves	extinct	0	0.0117
Fulmarus_glacialis	extant	0	0.0117
Oceanodroma	extinct	0	0.0117
Phalacrocorax	extinct	0	0.0117
Branta_canadensis	extant	0	0.0117
Larus	extinct	0	0.0117
Larus	extinct	0	0.0117
Larus	extinct	0	0.0117
Rissa	extinct	0	0.0117
Uria	extinct	0	0.0117
Uria_aalge	extant	0	0.0117
Cepphus_columba	extant	0	0.0117
Synthliboramphus_antiquus	extant	0	0.0117
Ptychoramphus_aleuticus	extant	0	0.0117
Aethia	extinct	0	0.0117
Aethia	extinct	0	0.0117
Aethia	extinct	0	0.0117
Cerorhinca	extinct	0	0.0117
Fratercula_cirrhata	extant	0	0.0117
Fratercula_corniculata	extant	0	0.0117
Oceanodroma	extinct	0	0.0117
Phalacrocorax	extinct	0	0.0117
Branta_canadensis	extant	0	0.0117
Larus	extinct	0	0.0117
Uria_lomvia	extant	0	0.0117
Synthliboramphus_antiquus	extant	0	0.0117
Ptychoramphus_aleuticus	extant	0	0.0117
Brachyramphus	extinct	0	0.0117
Aethia	extinct	0	0.0117
Aethia	extinct	0	0.0117
Aethia	extinct	0	0.0117
Cerorhinca	extinct	0	0.0117
Fratercula	extinct	0	0.0117
Fratercula_cirrhata	extant	0	0.0117
Fratercula_corniculata	extant	0	0.0117
Melospiza_melodia	extant	0	0.0117
Catharacta	extinct	0	0.0117
Pygoscelis	extinct	0	0.0117
Pygoscelis_papua	extant	0	0.0117
Pygoscelis	extinct	0	0.0117
Pygoscelis_papua	extant	0	0.0117
Pygoscelis	extinct	0	0.0117
Catharacta	extinct	0	0.0117
Catharacta	extinct	0	0.0117
Sterna	extinct	0	0.0117
Dromaius_novaehollandiae	extinct	0.0117	2.588
Coturnix	extinct	0.0117	2.588
Gallinula_mortierii	extant	0.0117	2.588
Corvus	extinct	0.0117	2.588
Psittaciformes	extinct	0.0117	2.588
Passeriformes	extinct	0.0117	2.588
Aves	extinct	0.0117	0.781
Stemec_suntokum	extinct	23.03	28.1
Pelagornithidae	extinct	47.8	56
Pelagornithidae	extinct	33.9	38
Psittacidae	extinct	0	0.126
Tyto_alba	extant	0	0.126
Aves	extinct	0.0117	2.588
Psittacidae	extinct	0.0117	2.588
Tyto_alba	extant	0.0117	2.588
Dromaius_novaehollandiae	extinct	0.0117	2.588
Progura	extinct	0.0117	2.588
Coturnix	extinct	0.0117	2.588
Anas	extinct	0.0117	2.588
Gallinula_mortierii	extant	0.0117	2.588
Gallirallus	extinct	0.0117	2.588
Porzana	extinct	0.0117	2.588
Turnix	extinct	0.0117	2.588
Charadrius_bicinctus	extinct	0.0117	2.588
Pluvialis_squatarola	extinct	0.0117	2.588
Platycercus	extinct	0.0117	2.588
Tyto_alba	extant	0.0117	2.588
Tyto	extinct	0.0117	2.588
Aegotheles	extinct	0.0117	2.588
Corvus	extinct	0.0117	2.588
Hirundo	extinct	0.0117	2.588
Dromaius_novaehollandiae	extinct	0.0117	2.588
Turnix	extinct	0.0117	2.588
Panalcidae	extinct	1.8	4.9
Phalacrocorax_kennelli	extinct	1.8	4.9
Sula	extinct	1.8	4.9
Cerorhinca_reai	extinct	1.8	4.9
Panalcidae	extinct	1.8	4.9
Phalacrocorax	extinct	1.8	4.9
Mancalla	extinct	1.8	4.9
Mancallinae	extinct	1.8	4.9
Panalcidae	extinct	1.8	4.9
Ptychoramphus_aleuticus	extant	1.8	4.9
Phalacrocorax_kennelli	extinct	1.8	4.9
Podiceps_arndti	extinct	1.8	4.9
Podiceps_subparvus	extinct	1.8	4.9
Puffinus_kanakoffi	extinct	1.8	4.9
Mancalla	extinct	1.8	4.9
Brachyramphus_pliocenum	extinct	1.8	4.9
Mancalla	extinct	1.8	4.9
Mancallinae	extinct	1.8	4.9
Ptychoramphus_aleuticus	extant	1.8	4.9
Synthliboramphus_rineyi	extinct	1.8	4.9
Phalacrocorax_kennelli	extinct	1.8	4.9
Podiceps_discors	extinct	1.8	4.9
Diomedea	extinct	1.8	4.9
Mancallinae	extinct	1.8	4.9
Panalcidae	extinct	1.8	4.9
Mancallinae	extinct	1.8	4.9
Mancallinae	extinct	1.8	4.9
Larus	extinct	1.8	4.9
Podiceps_subparvus	extinct	1.8	4.9
Brachyramphus_pliocenum	extinct	1.8	4.9
Mancallinae	extinct	1.8	4.9
Turdus	extinct	1.8	4.9
Phalacrocorax_kennelli	extinct	1.8	4.9
Melanitta_ceruttii	extinct	1.8	4.9
Mancalla	extinct	1.8	4.9
Morus_humeralis	extinct	1.8	4.9
Mancallinae	extinct	1.8	4.9
Mancalla	extinct	1.8	4.9
Sula_clarki	extinct	1.8	4.9
Podiceps_discors	extinct	1.8	4.9
Mancallinae	extinct	1.8	4.9
Panalcidae	extinct	1.8	4.9
Synthliboramphus_rineyi	extinct	1.8	4.9
Podiceps_arndti	extinct	1.8	4.9
Procellariidae	extinct	1.8	4.9
Puffinus_kanakoffi	extinct	1.8	4.9
Alcidae	extinct	1.8	4.9
Brachyramphus_dunkeli	extinct	1.8	4.9
Brachyramphus_pliocenum	extinct	1.8	4.9
Cerorhinca_reai	extinct	1.8	4.9
Panalcidae	extinct	1.8	4.9
Ptychoramphus_aleuticus	extant	1.8	4.9
Synthliboramphus_rineyi	extinct	1.8	4.9
Rissa_estesi	extinct	1.8	4.9
Stictocarbo_kumeyaay	extinct	1.8	4.9
Aechmophorus_elasson	extinct	1.8	4.9
Brachyramphus_pliocenum	extinct	1.8	4.9
Mancalla	extinct	1.8	4.9
Panalcidae	extinct	1.8	4.9
Morus_recentior	extinct	1.8	4.9
Diomedea	extinct	1.8	4.9
Mancallinae	extinct	1.8	4.9
Mancallinae	extinct	1.8	4.9
Sterna	extinct	1.8	4.9
Brachyramphus_pliocenum	extinct	1.8	4.9
Gavia_howardae	extinct	1.8	4.9
Stictocarbo_kumeyaay	extinct	1.8	4.9
Podiceps_arndti	extinct	1.8	4.9
Puffinus_kanakoffi	extinct	1.8	4.9
Charadrius	extinct	1.8	4.9
Diomedea	extinct	1.8	4.9
Podiceps_arndti	extinct	1.8	4.9
Gavia_howardae	extinct	1.8	4.9
Gavia_howardae	extinct	1.8	4.9
Gavia	extinct	1.8	4.9
Mancalla	extinct	1.8	4.9
Rissa_estesi	extinct	1.8	4.9
Sula_clarki	extinct	1.8	4.9
Puffinus	extinct	1.8	4.9
Brachyramphus_pliocenum	extinct	1.8	4.9
Mancallinae	extinct	1.8	4.9
Phalacrocoracidae	extinct	1.8	4.9
Morus_recentior	extinct	1.8	4.9
Sula	extinct	1.8	4.9
Brachyramphus_dunkeli	extinct	1.8	4.9
Mancalla	extinct	1.8	4.9
Mancallinae	extinct	1.8	4.9
Panalcidae	extinct	1.8	4.9
Mancalla	extinct	1.8	4.9
Larus	extinct	1.8	4.9
Puffinus_kanakoffi	extinct	1.8	4.9
Puffinus	extinct	1.8	4.9
Cerorhinca_reai	extinct	1.8	4.9
Mancalla	extinct	1.8	4.9
Mancallinae	extinct	1.8	4.9
Panalcidae	extinct	1.8	4.9
Mancalla	extinct	1.8	4.9
Synthliboramphus_rineyi	extinct	1.8	4.9
Gavia_howardae	extinct	1.8	4.9
Stictocarbo_kumeyaay	extinct	1.8	4.9
Morus_humeralis	extinct	1.8	4.9
Sula	extinct	1.8	4.9
Podiceps_arndti	extinct	1.8	4.9
Puffinus_gilmorei	extinct	1.8	4.9
Puffinus_kanakoffi	extinct	1.8	4.9
Gavia_howardae	extinct	1.8	4.9
Phalacrocoracidae	extinct	1.8	4.9
Panalcidae	extinct	1.8	4.9
Gavia	extinct	1.8	4.9
Oceanodroma	extinct	1.8	4.9
Puffinus_kanakoffi	extinct	1.8	4.9
Mancalla	extinct	1.8	4.9
Synthliboramphus_rineyi	extinct	1.8	4.9
Panalcidae	extinct	1.8	4.9
Mancalla	extinct	1.8	4.9
Puffinus_kanakoffi	extinct	1.8	4.9
Panalcidae	extinct	1.8	4.9
Phalacrocoracidae	extinct	1.8	4.9
Sphenisciformes	extinct	7.246	11.62
Aves	extinct	66	70.6
Sula_brandi	extinct	7.246	11.62
Sula_figueroae	extinct	7.246	11.62
Ramphastosula_aguierrei	extinct	5.333	7.246
Fluviatilavis_antunesi	extinct	48.6	55.8
Neornithes	extinct	48.6	55.8
Alexornithidae	extinct	72.1	83.6
Alexornithidae	extinct	66	83.6
Koreanaornis	extinct	38	41.3
Koreanaornis	extinct	38	41.3
Vastanavis	extinct	47.8	56
Aves	extinct	47.8	56
Aves	extinct	15.97	23.03
Neilus_sansomae	extinct	15.9	19
Neilus_sansomae	extinct	15.9	19
Neilus_sansomae	extinct	15.9	19
Neilus_sansomae	extinct	15.9	19
Chionoides_australiensis	extinct	23.03	28.4
Gastornis	extinct	56	59.2
Pachycorioolithus_jinyunensis	extinct	100.5	113
Dunhuangia_cuii	extinct	113	125
Feitianius_paradisi	extinct	113	125
Pachyptila	extinct	0.0117	0.126
Puffinus	extinct	0.0117	0.126
Anseranas	extinct	0.0117	0.126
Anas	extinct	0.0117	0.126
Anas	extinct	0.0117	0.126
Falco	extinct	0.0117	0.126
Coturnix	extinct	0.0117	0.126
Turnix_varia	extant	0.0117	0.126
Turnix	extinct	0.0117	0.126
Rallus_philippensis	extant	0.0117	0.126
Rallus	extinct	0.0117	0.126
Porzana	extinct	0.0117	0.126
Gallinula_mortierii	extant	0.0117	0.126
Burhinus	extinct	0.0117	0.126
Larus_novaehollandiae	extant	0.0117	0.126
Sterna	extinct	0.0117	0.126
Hirundo	extinct	0.0117	0.126
Petrochelidon	extinct	0.0117	0.126
Corvus	extinct	0.0117	0.126
Linyiornis_amoena	extinct	113	125
Ornithurae	extinct	122.46	125.45
Anomalopteryx_didiformis	extant	0	0.0117
Gallirallus_australis	extant	0	0.0117
Hemiphaga_novaeseelandiae	extant	0	0.0117
Aegotheles_novaezealandiae	extant	0	0.0117
Rhynchaeites_messelensis	extinct	40.4	48.6
Aegotheles_novaezealandiae	extant	0	0.126
Cyanoramphus	extinct	0	0.126
Coenocorypha	extinct	0	0.126
Petroica_australis	extant	0	0.126
Philesturnus	extinct	0	0.126
Turnagra_capensis	extant	0	0.126
Aegotheles_novaezealandiae	extant	0	0.126
Cyanoramphus	extinct	0	0.126
Coenocorypha	extinct	0	0.126
Petroica_australis	extant	0	0.126
Petroica	extinct	0	0.126
Rhipidura_fuliginosa	extant	0	0.126
Prosthemadera_novaeseelandiae	extant	0	0.126
