Quiscalus,34.729443,-87.792221
Teviornis,43.572224,100.477776
Lithornis,56.833332,8.750000
Eocypselus,56.833332,8.750000
Bathornis,43.900002,-102.400002
Bathornis,43.000000,-104.500000
Paracrax,43.299999,-102.500000
Paracrax,43.500000,-101.900002
Paracrax,43.299999,-102.500000
Zygodactylus,43.966667,5.666667
Zygodactylus,48.909443,11.163889
Proardeola,17.700001,98.916664
Telecrex,44.127499,103.564720
Diomedeoides,51.193054,12.464167
Diomedeoides,51.133331,4.266667
Phalacrocorax,34.411110,-119.741669
Changchengornis,41.600235,120.815079
Odontopteryx,51.400002,0.833333
Macrodontopteryx,51.400002,0.833333
Dasornis,51.400002,0.833333
Burhinus,42.400002,-103.800003
Petralca,48.216667,14.233333
Eocoracias,49.933300,8.733300
Geranopterus,44.383331,1.566667
Geranopterus,44.383331,1.566667
Geranopterus,44.383331,1.566667
Geranopterus,44.366669,1.731944
Geranopterus,44.349998,1.733333
Geranopterus,44.416668,1.633333
Geranopterus,44.383331,1.433333
Calcardea,44.783333,-108.966667
Chascacocolius,49.933300,8.733300
Boutersemia,50.816666,4.816667
Boutersemia,50.816666,4.816667
Belgirallus,50.816666,4.816667
Belgirallus,50.816666,4.816667
Palaeortyx,50.616669,7.883333
Eocuculus,38.933334,-105.300003
Quercyrallus,48.866669,2.316667
Belgirallus,50.083332,8.450000
Eurofluvioviridavis,49.933300,8.733300
Primobucco,49.933300,8.733300
Primobucco,49.933300,8.733300
Mopsitta,56.833332,8.750000
Leptoptilos,-42.233334,-64.349998
Taubatornis,-22.500000,-45.533333
Spizaetus,41.400002,-102.400002
Pliogyps,37.200001,-100.300003
Limnofregata,41.849998,-110.750000
Limnofregata,41.783333,-110.699997
Hoazinoides,3.266667,-75.183334
Phalacrocorax,34.166668,-118.699997
Oceanodroma,33.466667,-117.683334
Fluvioviridavis,41.778400,-110.734001
Messelastur,49.933300,8.733300
Baptornis,43.066666,-103.533333
Nanantius,-26.933332,150.916672
Parahesperornis,39.349998,-99.883331
Concornis,40.064526,-1.880849
Eocathayornis,41.400002,119.983330
Yanornis,41.566666,120.466667
Eoconfuciusornis,41.663891,116.397781
Longipteryx,41.603333,120.418892
Paraprotopteryx,41.200001,116.650002
Ichthyornis,39.566666,-99.300003
Ichthyornis,39.566666,-99.300003
Baptornis,38.750000,-101.050003
Baptornis,38.916668,-101.766670
Hesperornis,47.733334,-109.616669
Hesperornis,38.916668,-101.183334
Sinornis,41.250000,120.033333
Hesperornis,48.000000,42.916668
Ambiortus,45.500000,99.500000
Liaoningornis,41.799999,120.783333
Enaliornis,51.733334,-2.366667
